latency,accuracy,system,diameter
0.182,0.7200000000000002,F1,2.2791703431052603
0.182,0.7200000000000002,CC,5.986483972686308
0.182,0.7300000000000002,F1,2.2667163900747447
0.182,0.7300000000000002,CC,5.972268865825505
0.182,0.7400000000000002,F1,2.254715308063524
0.182,0.7400000000000002,CC,5.958570671941459
0.182,0.7500000000000002,F1,2.2431670970715913
0.182,0.7500000000000002,CC,5.945389391034176
0.182,0.7600000000000002,F1,2.2320717570989537
0.182,0.7600000000000002,CC,5.932725023103643
0.182,0.7700000000000002,F1,2.2214292881456075
0.182,0.7700000000000002,CC,5.9205775681498665
0.182,0.7800000000000002,F1,2.211239690211549
0.182,0.7800000000000002,CC,5.908947026172854
0.182,0.7900000000000003,F1,2.201502963296786
0.182,0.7900000000000003,CC,5.89783339717259
0.182,0.8000000000000003,F1,2.1922191074013107
0.182,0.8000000000000003,CC,5.887236681149076
0.182,0.8100000000000003,F1,2.1833881225251304
0.182,0.8100000000000003,CC,5.877156878102333
0.182,0.8200000000000003,F1,2.175010008668238
0.182,0.8200000000000003,CC,5.867593988032333
0.182,0.8300000000000003,F1,2.167084765830637
0.182,0.8300000000000003,CC,5.858548010939096
0.182,0.8400000000000003,F1,2.1596123940123313
0.182,0.8400000000000003,CC,5.850018946822615
0.182,0.8500000000000003,F1,2.1525928932133134
0.182,0.8500000000000003,CC,5.842006795682892
0.182,0.8600000000000003,F1,2.1460262634335905
0.182,0.8600000000000003,CC,5.834511557519932
0.182,0.8700000000000003,F1,2.1399125046731555
0.182,0.8700000000000003,CC,5.827533232333714
0.182,0.8800000000000003,F1,2.134251616932012
0.182,0.8800000000000003,CC,5.82107182012426
0.182,0.8900000000000003,F1,2.1290436002101636
0.182,0.8900000000000003,CC,5.815127320891563
0.182,0.9000000000000004,F1,2.124288454507603
0.182,0.9000000000000004,CC,5.809699734635622
0.182,0.9100000000000004,F1,2.119986179824334
0.182,0.9100000000000004,CC,5.804789061356431
0.182,0.9200000000000004,F1,2.1161367761603564
0.182,0.9200000000000004,CC,5.800395301054003
0.182,0.9300000000000004,F1,2.1127402435156704
0.182,0.9300000000000004,CC,5.796518453728325
0.182,0.9400000000000004,F1,2.1097965818902793
0.182,0.9400000000000004,CC,5.793158519379411
0.182,0.9500000000000004,F1,2.107305791284176
0.182,0.9500000000000004,CC,5.790315498007253
0.182,0.9600000000000004,F1,2.1052678716973645
0.182,0.9600000000000004,CC,5.787989389611852
0.182,0.9700000000000004,F1,2.1036828231298443
0.182,0.9700000000000004,CC,5.786180194193207
0.182,0.9800000000000004,F1,2.1025506455816156
0.182,0.9800000000000004,CC,5.784887911751312
0.182,0.9900000000000004,F1,2.1018713390526784
0.182,0.9900000000000004,CC,5.784112542286174
0.183,0.5,F1,2.7876835953629993
0.183,0.5,CC,6.423754835170378
0.183,0.51,F1,2.7497651412877246
0.183,0.51,CC,6.398060416294477
0.183,0.52,F1,2.7126127165877074
0.183,0.52,CC,6.372885076587789
0.183,0.53,F1,2.6762263212629485
0.183,0.53,CC,6.348228816050316
0.183,0.54,F1,2.640605955313447
0.183,0.54,CC,6.3240916346820555
0.183,0.55,F1,2.6057516187392054
0.183,0.55,CC,6.300473532483004
0.183,0.56,F1,2.5716633115402203
0.183,0.56,CC,6.277374509453157
0.183,0.5700000000000001,F1,2.5383410337164927
0.183,0.5700000000000001,CC,6.2547945655925155
0.183,0.5800000000000001,F1,2.505784785268026
0.183,0.5800000000000001,CC,6.232733700901093
0.183,0.5900000000000001,F1,2.4839485588969374
0.183,0.5900000000000001,CC,6.211191915378883
0.183,0.6000000000000001,F1,2.4654969220740774
0.183,0.6000000000000001,CC,6.190169209025868
0.183,0.6100000000000001,F1,2.4475008812221546
0.183,0.6100000000000001,CC,6.169665581842082
0.183,0.6200000000000001,F1,2.429960436341169
0.183,0.6200000000000001,CC,6.149681033827498
0.183,0.6300000000000001,F1,2.4128755874311167
0.183,0.6300000000000001,CC,6.130215564982116
0.183,0.6400000000000001,F1,2.396246334491998
0.183,0.6400000000000001,CC,6.111269175305949
0.183,0.6500000000000001,F1,2.3800726775238132
0.183,0.6500000000000001,CC,6.0928418647989915
0.183,0.6600000000000001,F1,2.3643546165265654
0.183,0.6600000000000001,CC,6.074933633461249
0.183,0.6700000000000002,F1,2.349092151500251
0.183,0.6700000000000002,CC,6.057544481292709
0.183,0.6800000000000002,F1,2.334285282444874
0.183,0.6800000000000002,CC,6.040674408293398
0.183,0.6900000000000002,F1,2.319934009360427
0.183,0.6900000000000002,CC,6.024323414463275
0.183,0.7000000000000002,F1,2.306038332246917
0.183,0.7000000000000002,CC,6.008491499802368
0.183,0.7100000000000002,F1,2.2925982511043443
0.183,0.7100000000000002,CC,5.993178664310669
0.183,0.7200000000000002,F1,2.279613765932705
0.183,0.7200000000000002,CC,5.978384907988179
0.183,0.7300000000000002,F1,2.2670848767319995
0.183,0.7300000000000002,CC,5.964110230834912
0.183,0.7400000000000002,F1,2.2550115835022275
0.183,0.7400000000000002,CC,5.950354632850846
0.183,0.7500000000000002,F1,2.2433938862433926
0.183,0.7500000000000002,CC,5.937118114035989
0.183,0.7600000000000002,F1,2.2322317849554913
0.183,0.7600000000000002,CC,5.924400674390348
0.183,0.7700000000000002,F1,2.2215252796385236
0.183,0.7700000000000002,CC,5.912202313913909
0.183,0.7800000000000002,F1,2.211274370292493
0.183,0.7800000000000002,CC,5.900523032606685
0.183,0.7900000000000003,F1,2.201479056917396
0.183,0.7900000000000003,CC,5.88936283046867
0.183,0.8000000000000003,F1,2.1921393395132327
0.183,0.8000000000000003,CC,5.878721707499871
0.183,0.8100000000000003,F1,2.1832552180800064
0.183,0.8100000000000003,CC,5.868599663700273
0.183,0.8200000000000003,F1,2.1748266926177138
0.183,0.8200000000000003,CC,5.858996699069891
0.183,0.8300000000000003,F1,2.1668537631263547
0.183,0.8300000000000003,CC,5.849912813608711
0.183,0.8400000000000003,F1,2.1593364296059328
0.183,0.8400000000000003,CC,5.841348007316746
0.183,0.8500000000000003,F1,2.1522746920564444
0.183,0.8500000000000003,CC,5.83330228019399
0.183,0.8600000000000003,F1,2.1456685504778896
0.183,0.8600000000000003,CC,5.82577563224045
0.183,0.8700000000000003,F1,2.1395180048702684
0.183,0.8700000000000003,CC,5.818768063456112
0.183,0.8800000000000003,F1,2.1338230552335844
0.183,0.8800000000000003,CC,5.812279573840989
0.183,0.8900000000000003,F1,2.1285837015678375
0.183,0.8900000000000003,CC,5.806310163395068
0.183,0.9000000000000004,F1,2.1237999438730206
0.183,0.9000000000000004,CC,5.800859832118363
0.183,0.9100000000000004,F1,2.119471782149141
0.183,0.9100000000000004,CC,5.795928580010873
0.183,0.9200000000000004,F1,2.1155992163961947
0.183,0.9200000000000004,CC,5.791516407072585
0.183,0.9300000000000004,F1,2.1121822466141857
0.183,0.9300000000000004,CC,5.787623313303513
0.183,0.9400000000000004,F1,2.1092208728031103
0.183,0.9400000000000004,CC,5.784249298703642
0.183,0.9500000000000004,F1,2.1067150949629685
0.183,0.9500000000000004,CC,5.7813943632729945
0.183,0.9600000000000004,F1,2.104664913093764
0.183,0.9600000000000004,CC,5.779058507011548
0.183,0.9700000000000004,F1,2.103070327195489
0.183,0.9700000000000004,CC,5.777241729919311
0.183,0.9800000000000004,F1,2.101931337268155
0.183,0.9800000000000004,CC,5.775944031996289
0.183,0.9900000000000004,F1,2.1012479433117512
0.183,0.9900000000000004,CC,5.775165413242469
0.184,0.5,F1,2.7901324044261466
0.184,0.5,CC,6.417155904348153
0.184,0.51,F1,2.7521945557830927
0.184,0.51,CC,6.391355052915248
0.184,0.52,F1,2.715023128324746
0.184,0.52,CC,6.36607543080423
0.184,0.53,F1,2.6786181220511063
0.184,0.53,CC,6.341317038015077
0.184,0.54,F1,2.6429795369621765
0.184,0.54,CC,6.317079874547808
0.184,0.55,F1,2.6081073730579547
0.184,0.55,CC,6.293363940402415
0.184,0.56,F1,2.57400163033844
0.184,0.56,CC,6.270169235578898
0.184,0.5700000000000001,F1,2.5406623088036335
0.184,0.5700000000000001,CC,6.247495760077257
0.184,0.5800000000000001,F1,2.508089408453536
0.184,0.5800000000000001,CC,6.225343513897485
0.184,0.5900000000000001,F1,2.485618507159373
0.184,0.5900000000000001,CC,6.203712497039604
0.184,0.6000000000000001,F1,2.467056552486927
0.184,0.6000000000000001,CC,6.182602709503591
0.184,0.6100000000000001,F1,2.4489529176829343
0.184,0.6100000000000001,CC,6.162014151289455
0.184,0.6200000000000001,F1,2.431307602747399
0.184,0.6200000000000001,CC,6.141946822397195
0.184,0.6300000000000001,F1,2.414120607680317
0.184,0.6300000000000001,CC,6.122400722826818
0.184,0.6400000000000001,F1,2.3973919324816926
0.184,0.6400000000000001,CC,6.103375852578317
0.184,0.6500000000000001,F1,2.3811215771515215
0.184,0.6500000000000001,CC,6.0848722116516925
0.184,0.6600000000000001,F1,2.3653095416898076
0.184,0.6600000000000001,CC,6.066889800046937
0.184,0.6700000000000002,F1,2.349955826096547
0.184,0.6700000000000002,CC,6.049428617764072
0.184,0.6800000000000002,F1,2.335060430371744
0.184,0.6800000000000002,CC,6.0324886648030756
0.184,0.6900000000000002,F1,2.3206233545153943
0.184,0.6900000000000002,CC,6.016069941163948
0.184,0.7000000000000002,F1,2.3066445985275017
0.184,0.7000000000000002,CC,6.000172446846705
0.184,0.7100000000000002,F1,2.2931241624080663
0.184,0.7100000000000002,CC,5.984796181851337
0.184,0.7200000000000002,F1,2.2800620461570844
0.184,0.7200000000000002,CC,5.969941146177852
0.184,0.7300000000000002,F1,2.2674582497745597
0.184,0.7300000000000002,CC,5.955607339826244
0.184,0.7400000000000002,F1,2.2553127732604885
0.184,0.7400000000000002,CC,5.941794762796505
0.184,0.7500000000000002,F1,2.2436256166148745
0.184,0.7500000000000002,CC,5.928503415088649
0.184,0.7600000000000002,F1,2.232396779837714
0.184,0.7600000000000002,CC,5.915733296702669
0.184,0.7700000000000002,F1,2.2216262629290107
0.184,0.7700000000000002,CC,5.903484407638558
0.184,0.7800000000000002,F1,2.211314065888761
0.184,0.7800000000000002,CC,5.891756747896338
0.184,0.7900000000000003,F1,2.2014601887169682
0.184,0.7900000000000003,CC,5.880550317475979
0.184,0.8000000000000003,F1,2.192064631413629
0.184,0.8000000000000003,CC,5.869865116377511
0.184,0.8100000000000003,F1,2.183127393978747
0.184,0.8100000000000003,CC,5.859701144600912
0.184,0.8200000000000003,F1,2.1746484764123224
0.184,0.8200000000000003,CC,5.850058402146189
0.184,0.8300000000000003,F1,2.166627878714351
0.184,0.8300000000000003,CC,5.840936889013349
0.184,0.8400000000000003,F1,2.1590656008848335
0.184,0.8400000000000003,CC,5.832336605202379
0.184,0.8500000000000003,F1,2.151961642923773
0.184,0.8500000000000003,CC,5.824257550713291
0.184,0.8600000000000003,F1,2.1453160048311695
0.184,0.8600000000000003,CC,5.81669972554608
0.184,0.8700000000000003,F1,2.1391286866070196
0.184,0.8700000000000003,CC,5.809663129700738
0.184,0.8800000000000003,F1,2.133399688251327
0.184,0.8800000000000003,CC,5.803147763177272
0.184,0.8900000000000003,F1,2.1281290097640877
0.184,0.8900000000000003,CC,5.797153625975689
0.184,0.9000000000000004,F1,2.1233166511453057
0.184,0.9000000000000004,CC,5.791680718095989
0.184,0.9100000000000004,F1,2.118962612394977
0.184,0.9100000000000004,CC,5.786729039538159
0.184,0.9200000000000004,F1,2.115066893513106
0.184,0.9200000000000004,CC,5.782298590302204
0.184,0.9300000000000004,F1,2.1116294944996916
0.184,0.9300000000000004,CC,5.778389370388133
0.184,0.9400000000000004,F1,2.108650415354731
0.184,0.9400000000000004,CC,5.775001379795924
0.184,0.9500000000000004,F1,2.106129656078224
0.184,0.9500000000000004,CC,5.772134618525605
0.184,0.9600000000000004,F1,2.104067216670174
0.184,0.9600000000000004,CC,5.7697890865771555
0.184,0.9700000000000004,F1,2.102463097130581
0.184,0.9700000000000004,CC,5.767964783950589
0.184,0.9800000000000004,F1,2.101317297459442
0.184,0.9800000000000004,CC,5.766661710645899
0.184,0.9900000000000004,F1,2.1006298176567597
0.184,0.9900000000000004,CC,5.7658798666630915
0.185,0.5,F1,2.7925438802515643
0.185,0.5,CC,6.410201769556217
0.185,0.51,F1,2.754586932719973
0.185,0.51,CC,6.384295284639357
0.185,0.52,F1,2.717396792209221
0.185,0.52,CC,6.358912163054157
0.185,0.53,F1,2.6809734587193077
0.185,0.53,CC,6.334052404800595
0.185,0.54,F1,2.645316932250238
0.185,0.54,CC,6.309716009878706
0.185,0.55,F1,2.610427212802005
0.185,0.55,CC,6.285902978288462
0.185,0.56,F1,2.5763043003746153
0.185,0.56,CC,6.262613310029863
0.185,0.5700000000000001,F1,2.542948194968063
0.185,0.5700000000000001,CC,6.239847005102931
0.185,0.5800000000000001,F1,2.5103588965823533
0.185,0.5800000000000001,CC,6.217604063507643
0.185,0.5900000000000001,F1,2.4872928008350037
0.185,0.5900000000000001,CC,6.195884485244015
0.185,0.6000000000000001,F1,2.4686205706231554
0.185,0.6000000000000001,CC,6.174688270312039
0.185,0.6100000000000001,F1,2.4504093831325875
0.185,0.6100000000000001,CC,6.154015418711715
0.185,0.6200000000000001,F1,2.4326592383633
0.185,0.6200000000000001,CC,6.133865930443051
0.185,0.6300000000000001,F1,2.4153701363152926
0.185,0.6300000000000001,CC,6.114239805506031
0.185,0.6400000000000001,F1,2.3985420769885657
0.185,0.6400000000000001,CC,6.095137043900671
0.185,0.6500000000000001,F1,2.382175060383119
0.185,0.6500000000000001,CC,6.07655764562697
0.185,0.6600000000000001,F1,2.366269086498953
0.185,0.6600000000000001,CC,6.0585016106849
0.185,0.6700000000000002,F1,2.350824155336067
0.185,0.6700000000000002,CC,6.040968939074503
0.185,0.6800000000000002,F1,2.335840266894458
0.185,0.6800000000000002,CC,6.0239596307957655
0.185,0.6900000000000002,F1,2.3213174211741325
0.185,0.6900000000000002,CC,6.007473685848666
0.185,0.7000000000000002,F1,2.3072556181750876
0.185,0.7000000000000002,CC,5.991511104233226
0.185,0.7100000000000002,F1,2.2936548578973195
0.185,0.7100000000000002,CC,5.976071885949445
0.185,0.7200000000000002,F1,2.2805151403408352
0.185,0.7200000000000002,CC,5.961156030997316
0.185,0.7300000000000002,F1,2.2678364655056313
0.185,0.7300000000000002,CC,5.946763539376839
0.185,0.7400000000000002,F1,2.255618833391704
0.185,0.7400000000000002,CC,5.932894411088014
0.185,0.7500000000000002,F1,2.243862243999061
0.185,0.7500000000000002,CC,5.919548646130849
0.185,0.7600000000000002,F1,2.2325666973276945
0.185,0.7600000000000002,CC,5.906726244505322
0.185,0.7700000000000002,F1,2.2217321933776084
0.185,0.7700000000000002,CC,5.894427206211461
0.185,0.7800000000000002,F1,2.211358732148806
0.185,0.7800000000000002,CC,5.882651531249252
0.185,0.7900000000000003,F1,2.2014463136412807
0.185,0.7900000000000003,CC,5.871399219618702
0.185,0.8000000000000003,F1,2.1919949378550356
0.185,0.8000000000000003,CC,5.860670271319798
0.185,0.8100000000000003,F1,2.1830046047900744
0.185,0.8100000000000003,CC,5.850464686352545
0.185,0.8200000000000003,F1,2.17447531444639
0.185,0.8200000000000003,CC,5.840782464716952
0.185,0.8300000000000003,F1,2.166407066823986
0.185,0.8300000000000003,CC,5.831623606413011
0.185,0.8400000000000003,F1,2.158799861922862
0.185,0.8400000000000003,CC,5.822988111440729
0.185,0.8500000000000003,F1,2.1516536997430187
0.185,0.8500000000000003,CC,5.8148759798000995
0.185,0.8600000000000003,F1,2.1449685802844556
0.185,0.8600000000000003,CC,5.807287211491115
0.185,0.8700000000000003,F1,2.138744503547173
0.185,0.8700000000000003,CC,5.80022180651379
0.185,0.8800000000000003,F1,2.1329814695311704
0.185,0.8800000000000003,CC,5.793679764868116
0.185,0.8900000000000003,F1,2.1276794782364483
0.185,0.8900000000000003,CC,5.787661086554095
0.185,0.9000000000000004,F1,2.1228385296630066
0.185,0.9000000000000004,CC,5.782165771571734
0.185,0.9100000000000004,F1,2.118458623810845
0.185,0.9100000000000004,CC,5.777193819921024
0.185,0.9200000000000004,F1,2.114539760679964
0.185,0.9200000000000004,CC,5.7727452316019665
0.185,0.9300000000000004,F1,2.1110819402703633
0.185,0.9300000000000004,CC,5.768820006614561
0.185,0.9400000000000004,F1,2.1080851625820394
0.185,0.9400000000000004,CC,5.765418144958815
0.185,0.9500000000000004,F1,2.1055494276149993
0.185,0.9500000000000004,CC,5.762539646634721
0.185,0.9600000000000004,F1,2.1034747353692396
0.185,0.9600000000000004,CC,5.760184511642279
0.185,0.9700000000000004,F1,2.1018610858447566
0.185,0.9700000000000004,CC,5.758352739981497
0.185,0.9800000000000004,F1,2.1007084790415576
0.185,0.9800000000000004,CC,5.757044331652359
0.185,0.9900000000000004,F1,2.1000169149596353
0.185,0.9900000000000004,CC,5.756259286654881
0.186,0.5,F1,2.7949187221066625
0.186,0.5,CC,6.402895675444185
0.186,0.51,F1,2.7569429658275793
0.186,0.51,CC,6.376884361166169
0.186,0.52,F1,2.7197343965440304
0.186,0.52,CC,6.351398527984692
0.186,0.53,F1,2.6832930142560194
0.186,0.53,CC,6.326438175899732
0.186,0.54,F1,2.6476188189635463
0.186,0.54,CC,6.3020033049113025
0.186,0.55,F1,2.6127118106666103
0.186,0.55,CC,6.278093915019383
0.186,0.56,F1,2.5785719893652113
0.186,0.56,CC,6.254710006224009
0.186,0.5700000000000001,F1,2.5451993550593484
0.186,0.5700000000000001,CC,6.231851578525152
0.186,0.5800000000000001,F1,2.5125939077490216
0.186,0.5800000000000001,CC,6.209518631922812
0.186,0.5900000000000001,F1,2.4889714008524315
0.186,0.5900000000000001,CC,6.187711166417017
0.186,0.6000000000000001,F1,2.4701889370309438
0.186,0.6000000000000001,CC,6.166429182007725
0.186,0.6100000000000001,F1,2.4518702377482597
0.186,0.6100000000000001,CC,6.145672678694979
0.186,0.6200000000000001,F1,2.434015303004376
0.186,0.6200000000000001,CC,6.125441656478742
0.186,0.6300000000000001,F1,2.4166241327992957
0.186,0.6300000000000001,CC,6.1057361153590435
0.186,0.6400000000000001,F1,2.3996967271330156
0.186,0.6400000000000001,CC,6.086556055335862
0.186,0.6500000000000001,F1,2.3832330860055393
0.186,0.6500000000000001,CC,6.067901476409212
0.186,0.6600000000000001,F1,2.3672332094168667
0.186,0.6600000000000001,CC,6.049772378579085
0.186,0.6700000000000002,F1,2.351697097366994
0.186,0.6700000000000002,CC,6.032168761845483
0.186,0.6800000000000002,F1,2.336624749855922
0.186,0.6800000000000002,CC,6.015090626208405
0.186,0.6900000000000002,F1,2.322016166883653
0.186,0.6900000000000002,CC,5.998537971667851
0.186,0.7000000000000002,F1,2.3078713484501883
0.186,0.7000000000000002,CC,5.982510798223821
0.186,0.7100000000000002,F1,2.294190294555527
0.186,0.7100000000000002,CC,5.967009105876329
0.186,0.7200000000000002,F1,2.2809730051996624
0.186,0.7200000000000002,CC,5.952032894625354
0.186,0.7300000000000002,F1,2.268219480382605
0.186,0.7300000000000002,CC,5.9375821644709035
0.186,0.7400000000000002,F1,2.255929720104348
0.186,0.7400000000000002,CC,5.923656915412977
0.186,0.7500000000000002,F1,2.2441037243648942
0.186,0.7500000000000002,CC,5.910257147451574
0.186,0.7600000000000002,F1,2.232741493164241
0.186,0.7600000000000002,CC,5.89738286058671
0.186,0.7700000000000002,F1,2.2218430265023876
0.186,0.7700000000000002,CC,5.885034054818355
0.186,0.7800000000000002,F1,2.2114083243793417
0.186,0.7800000000000002,CC,5.873210730146532
0.186,0.7900000000000003,F1,2.201437386795096
0.186,0.7900000000000003,CC,5.861912886571233
0.186,0.8000000000000003,F1,2.19193021374965
0.186,0.8000000000000003,CC,5.851140524092472
0.186,0.8100000000000003,F1,2.182886805243008
0.186,0.8100000000000003,CC,5.8408936427102205
0.186,0.8200000000000003,F1,2.1743071612751663
0.186,0.8200000000000003,CC,5.8311722424245005
0.186,0.8300000000000003,F1,2.1661912818461317
0.186,0.8300000000000003,CC,5.8219763232352975
0.186,0.8400000000000003,F1,2.1585391669558938
0.186,0.8400000000000003,CC,5.813305885142633
0.186,0.8500000000000003,F1,2.151350816604463
0.186,0.8500000000000003,CC,5.805160928146492
0.186,0.8600000000000003,F1,2.144626230791829
0.186,0.8600000000000003,CC,5.797541452246868
0.186,0.8700000000000003,F1,2.138365409518002
0.186,0.8700000000000003,CC,5.7904474574437685
0.186,0.8800000000000003,F1,2.1325683527829753
0.186,0.8800000000000003,CC,5.783878943737207
0.186,0.8900000000000003,F1,2.1272350605867487
0.186,0.8900000000000003,CC,5.777835911127163
0.186,0.9000000000000004,F1,2.122365532929326
0.186,0.9000000000000004,CC,5.772318359613649
0.186,0.9100000000000004,F1,2.1179597698107067
0.186,0.9100000000000004,CC,5.767326289196653
0.186,0.9200000000000004,F1,2.1140177712308876
0.186,0.9200000000000004,CC,5.762859699876188
0.186,0.9300000000000004,F1,2.1105395371898723
0.186,0.9300000000000004,CC,5.758918591652247
0.186,0.9400000000000004,F1,2.107525067687657
0.186,0.9400000000000004,CC,5.755502964524837
0.186,0.9500000000000004,F1,2.1049743627242457
0.186,0.9500000000000004,CC,5.752612818493937
0.186,0.9600000000000004,F1,2.1028874222996343
0.186,0.9600000000000004,CC,5.750248153559575
0.186,0.9700000000000004,F1,2.1012642464138303
0.186,0.9700000000000004,CC,5.748408969721737
0.186,0.9800000000000004,F1,2.1001048350668228
0.186,0.9800000000000004,CC,5.747095266980423
0.186,0.9900000000000004,F1,2.099409188258619
0.186,0.9900000000000004,CC,5.746307045335634
0.187,0.5,F1,2.7972576139289975
0.187,0.5,CC,6.395240855954491
0.187,0.51,F1,2.759263333626678
0.187,0.51,CC,6.369125521433887
0.187,0.52,F1,2.7220366145425885
0.187,0.52,CC,6.343537769428863
0.187,0.53,F1,2.6855774566767288
0.187,0.53,CC,6.318477599939392
0.187,0.54,F1,2.649885860029098
0.187,0.54,CC,6.2939450129655015
0.187,0.55,F1,2.6149618245996953
0.187,0.55,CC,6.26994000850717
0.187,0.56,F1,2.5808053503885198
0.187,0.56,CC,6.246462586564405
0.187,0.5700000000000001,F1,2.547416437395575
0.187,0.5700000000000001,CC,6.223512747137214
0.187,0.5800000000000001,F1,2.5147950856208574
0.187,0.5800000000000001,CC,6.201090490225582
0.187,0.5900000000000001,F1,2.4906542682908146
0.187,0.5900000000000001,CC,6.17919581582953
0.187,0.6000000000000001,F1,2.4717616124104893
0.187,0.6000000000000001,CC,6.157828723949038
0.187,0.6100000000000001,F1,2.4533354418605384
0.187,0.6100000000000001,CC,6.136989214584119
0.187,0.6200000000000001,F1,2.435375756640969
0.187,0.6200000000000001,CC,6.11667728773476
0.187,0.6300000000000001,F1,2.4178825567517777
0.187,0.6300000000000001,CC,6.096892943400967
0.187,0.6400000000000001,F1,2.400855842192964
0.187,0.6400000000000001,CC,6.077636181582754
0.187,0.6500000000000001,F1,2.3842956129645287
0.187,0.6500000000000001,CC,6.058907002280101
0.187,0.6600000000000001,F1,2.3682018690664712
0.187,0.6600000000000001,CC,6.040705405493014
0.187,0.6700000000000002,F1,2.3525746104987917
0.187,0.6700000000000002,CC,6.023031391221501
0.187,0.6800000000000002,F1,2.3374138372614937
0.187,0.6800000000000002,CC,6.005884959465547
0.187,0.6900000000000002,F1,2.32271954935457
0.187,0.6900000000000002,CC,5.989266110225159
0.187,0.7000000000000002,F1,2.308491746778028
0.187,0.7000000000000002,CC,5.973174843500352
0.187,0.7100000000000002,F1,2.294730429531864
0.187,0.7100000000000002,CC,5.957611159291112
0.187,0.7200000000000002,F1,2.2814355976160776
0.187,0.7200000000000002,CC,5.942575057597423
0.187,0.7300000000000002,F1,2.2686072510306694
0.187,0.7300000000000002,CC,5.928066538419316
0.187,0.7400000000000002,F1,2.2562453897756427
0.187,0.7400000000000002,CC,5.914085601756774
0.187,0.7500000000000002,F1,2.2443500138509904
0.187,0.7500000000000002,CC,5.900632247609806
0.187,0.7600000000000002,F1,2.2329211232567197
0.187,0.7600000000000002,CC,5.887706475978391
0.187,0.7700000000000002,F1,2.221958717992827
0.187,0.7700000000000002,CC,5.875308286862548
0.187,0.7800000000000002,F1,2.2114627980593085
0.187,0.7800000000000002,CC,5.8634376802622725
0.187,0.7900000000000003,F1,2.2014333634561716
0.187,0.7900000000000003,CC,5.85209465617757
0.187,0.8000000000000003,F1,2.191870414183416
0.187,0.8000000000000003,CC,5.841279214608434
0.187,0.8100000000000003,F1,2.1827739502410353
0.187,0.8100000000000003,CC,5.830991355554865
0.187,0.8200000000000003,F1,2.1741439716290323
0.187,0.8200000000000003,CC,5.8212310790168615
0.187,0.8300000000000003,F1,2.165980478347411
0.187,0.8300000000000003,CC,5.811998384994432
0.187,0.8400000000000003,F1,2.1582834703961673
0.187,0.8400000000000003,CC,5.8032932734875615
0.187,0.8500000000000003,F1,2.1510529477753018
0.187,0.8500000000000003,CC,5.795115744496265
0.187,0.8600000000000003,F1,2.144288910484814
0.187,0.8600000000000003,CC,5.787465798020534
0.187,0.8700000000000003,F1,2.1379913585247046
0.187,0.8700000000000003,CC,5.78034343406037
0.187,0.8800000000000003,F1,2.132160291894973
0.187,0.8800000000000003,CC,5.773748652615772
0.187,0.8900000000000003,F1,2.1267957105956192
0.187,0.8900000000000003,CC,5.767681453686748
0.187,0.9000000000000004,F1,2.121897614626647
0.187,0.9000000000000004,CC,5.762141837273283
0.187,0.9100000000000004,F1,2.117466003988053
0.187,0.9100000000000004,CC,5.757129803375392
0.187,0.9200000000000004,F1,2.113500878679833
0.187,0.9200000000000004,CC,5.752645351993067
0.187,0.9300000000000004,F1,2.1100022387019948
0.187,0.9300000000000004,CC,5.748688483126308
0.187,0.9400000000000004,F1,2.1069700840545345
0.187,0.9400000000000004,CC,5.745259196775116
0.187,0.9500000000000004,F1,2.1044044147374557
0.187,0.9500000000000004,CC,5.742357492939497
0.187,0.9600000000000004,F1,2.1023052307507513
0.187,0.9600000000000004,CC,5.739983371619445
0.187,0.9700000000000004,F1,2.1006725320944284
0.187,0.9700000000000004,CC,5.738136832814959
0.187,0.9800000000000004,F1,2.09950631876848
0.187,0.9800000000000004,CC,5.7368178765260325
0.187,0.9900000000000004,F1,2.098806590772913
0.187,0.9900000000000004,CC,5.736026502752679
0.188,0.5,F1,2.7995612247057826
0.188,0.5,CC,6.387240534247653
0.188,0.51,F1,2.761548699806112
0.188,0.51,CC,6.361021993544604
0.188,0.52,F1,2.7243041047023944
0.188,0.52,CC,6.335333120330503
0.188,0.53,F1,2.6878274393946313
0.188,0.53,CC,6.31017391460535
0.188,0.54,F1,2.6521187038828202
0.188,0.54,CC,6.2855443763691525
0.188,0.55,F1,2.617177898166961
0.188,0.55,CC,6.26144450562191
0.188,0.56,F1,2.5830050222470575
0.188,0.56,CC,6.237874302363608
0.188,0.5700000000000001,F1,2.549600076123105
0.188,0.5700000000000001,CC,6.214833766594261
0.188,0.5800000000000001,F1,2.5169630597951036
0.188,0.5800000000000001,CC,6.192322898313861
0.188,0.5900000000000001,F1,2.492341364391354
0.188,0.5900000000000001,CC,6.17034169752241
0.188,0.6000000000000001,F1,2.4733385576256026
0.188,0.6000000000000001,CC,6.148890164219921
0.188,0.6100000000000001,F1,2.4548049559651766
0.188,0.6100000000000001,CC,6.127968298406373
0.188,0.6200000000000001,F1,2.4367405594100795
0.188,0.6200000000000001,CC,6.107576100081779
0.188,0.6300000000000001,F1,2.419145367960308
0.188,0.6300000000000001,CC,6.087713569246141
0.188,0.6400000000000001,F1,2.4020193816158617
0.188,0.6400000000000001,CC,6.068380705899443
0.188,0.6500000000000001,F1,2.3853626003767445
0.188,0.6500000000000001,CC,6.0495775100416935
0.188,0.6600000000000001,F1,2.3691750242429563
0.188,0.6600000000000001,CC,6.031303981672906
0.188,0.6700000000000002,F1,2.3534566532144936
